,source,id,muni,year,date,severity,time,police,pedestrian,cyclist,other,lat,lng,interstate,NON_MTRST_TYPE_CL,MOST_HRMFL_EVT_CL
13007,MassDOT,5359122,BOSTON,2023,2023-10-20,0,07:26:00,Local,0,0,0,42.30147468,-71.07513248,0,,
13008,MassDOT,5359121,BOSTON,2023,2023-10-29,0,05:35:00,Local,0,0,0,42.30148753,-71.07684954,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with parked motor vehicle) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
13009,MassDOT,5359120,BOSTON,2023,2023-10-02,2,09:00:00,Local,0,0,0,42.3019805,-71.05130258,0,,
13010,MassDOT,5359119,BOSTON,2023,2023-10-30,2,06:00:00,Local,0,0,0,42.31004548,-71.07229203,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13011,MassDOT,5359118,BOSTON,2023,2023-09-30,0,00:30:00,Local,0,0,0,42.3016248,-71.07536903,0,,V1:(Collision with parked motor vehicle)
13012,MassDOT,5359117,BOSTON,2023,2023-10-25,0,17:04:00,Local,0,0,0,42.29656342,-71.07953776,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13013,MassDOT,5359116,BOSTON,2023,2023-10-29,0,00:44:00,Local,0,0,0,42.32121003,-71.06215185,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with parked motor vehicle)
13014,MassDOT,5359115,BOSTON,2023,2023-10-05,0,17:05:00,Local,0,0,0,42.28448601,-71.04517476,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13015,MassDOT,5359114,BOSTON,2023,2023-10-10,0,21:45:00,Local,0,0,0,42.30749269,-71.06269983,0,,V1:(Collision with parked motor vehicle)
13016,MassDOT,5359113,BOSTON,2023,2023-10-01,0,00:23:00,Local,0,0,0,42.28903099,-71.05565778,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with parked motor vehicle)
13017,MassDOT,5359112,BOSTON,2023,2023-10-24,0,08:00:00,Local,0,0,0,42.37302751,-71.04117321,0,,
13018,MassDOT,5359111,BOSTON,2023,2023-09-20,0,08:30:00,Local,0,0,1,42.28098046,-71.0695531,0, VU2: Other,V1:(Collision with motor vehicle in traffic)
13019,MassDOT,5359110,BOSTON,2023,2023-10-08,0,21:45:00,Local,0,0,0,42.30535427,-71.08045422,0,,
13020,MassDOT,5359109,BOSTON,2023,2023-10-09,2,16:05:00,Local,0,0,0,42.27977712,-71.09283892,0,,V1:(Other non-collision) / V2:(Collision with parked motor vehicle) / V3:(Unknown)
13021,MassDOT,5359108,BOSTON,2023,2023-10-10,0,15:30:00,Local,0,0,0,42.28567016,-71.05974118,0,,
13022,MassDOT,5359107,BOSTON,2023,2023-10-03,0,13:43:00,Local,0,1,0,42.27354286,-71.06771386,0,,"V1:(Collision with cyclist (bicycle, tricycle, unicycle, pedal car)) / V2:(Collision with cyclist (bicycle, tricycle, unicycle, pedal car))"
13023,MassDOT,5359106,BOSTON,2023,2023-10-22,0,12:00:00,Local,0,0,0,42.37860287,-71.03218966,0,,V1:(Collision with motor vehicle in traffic)
13024,MassDOT,5359105,BOSTON,2023,2023-10-10,0,03:52:00,Local,0,0,0,42.31062051,-71.0577424,0,,V1:(Collision with parked motor vehicle) / V2:(Other non-collision) / V3:(Other)
13025,MassDOT,5359104,BOSTON,2023,2023-09-28,0,18:25:00,Local,0,0,0,42.28303669,-71.06516546,0,,V1:(Other)
13026,MassDOT,5359103,BOSTON,2023,2023-09-23,2,21:17:00,Local,0,0,0,42.30312724,-71.05942941,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13027,MassDOT,5359102,BOSTON,2023,2023-09-22,2,05:54:00,Local,0,0,0,42.32000477,-71.05979928,0,,V1:(Other) / V2:(Other) / V3:(Other)
13028,MassDOT,5359101,BOSTON,2023,2023-10-05,2,17:41:00,Local,1,0,1,42.31293173,-71.0574266,0, VU2: Other / VU4: Roadway Worker - Outside of vehicle,V1:(Collision with work zone maintenance equipment) / V2:(Collision with work zone maintenance equipment)
13029,MassDOT,5359100,BOSTON,2023,2023-10-08,0,00:30:00,Local,0,0,0,42.29844981,-71.08693218,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13030,MassDOT,5359099,BOSTON,2023,2023-10-02,0,02:50:00,Local,0,0,0,42.28572648,-71.06429453,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13031,MassDOT,5359098,BOSTON,2023,2023-09-24,0,20:56:00,Local,0,0,0,42.30587637,-71.06171564,0,,V1:(Collision with motor vehicle in traffic)
13032,MassDOT,5359097,BOSTON,2023,2023-10-10,0,08:20:00,Local,0,0,0,42.31064093,-71.05127153,0,,V1:(Collision with parked motor vehicle)
13033,MassDOT,5359096,BOSTON,2023,2023-10-03,0,19:30:00,Local,0,0,1,42.30147468,-71.07513248,0,,V1:(Collision with moped)
13034,MassDOT,5359095,BOSTON,2023,2023-10-03,2,11:42:00,Local,0,0,0,42.38923255,-71.00812298,0,,
13035,MassDOT,5359094,BOSTON,2023,2023-10-02,0,16:56:00,Local,0,0,0,42.3327633,-71.0964168,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13036,MassDOT,5359093,BOSTON,2023,2023-09-19,0,21:07:00,Local,0,0,0,42.28278787,-71.05583426,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with parked motor vehicle) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic)
13037,MassDOT,5359092,BOSTON,2023,2023-09-26,2,01:18:00,Local,0,0,0,42.28023378,-71.0647784,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13038,MassDOT,5359091,BOSTON,2023,2023-09-20,0,22:19:00,Local,0,0,0,42.28625777,-71.064138,0,,V1:(Collision with utility pole)
13039,MassDOT,5359090,BOSTON,2023,2023-10-03,0,10:00:00,Local,0,0,0,42.30594323,-71.05760339,0,,
13040,MassDOT,5359089,BOSTON,2023,2023-09-21,0,07:24:00,Local,0,0,0,42.30381922,-71.078859,0,,
13041,MassDOT,5359088,BOSTON,2023,2023-10-09,0,14:40:00,Local,0,0,0,42.28685949,-71.0545101,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with parked motor vehicle)
13042,MassDOT,5359087,BOSTON,2023,2023-10-30,0,02:46:00,Local,0,0,0,42.28633106,-71.07957348,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13043,MassDOT,5359086,BOSTON,2023,2023-10-02,2,16:20:00,Local,0,0,0,42.30501796,-71.06861234,0,,
13044,MassDOT,5359085,BOSTON,2023,2023-10-29,2,13:40:00,Local,0,0,0,42.27865099,-71.08986522,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13045,MassDOT,5359084,BOSTON,2023,2023-10-12,2,19:17:00,Local,1,0,0,42.38616903,-71.00526953,0, VU2: Pedestrian,V1:(Collision with pedestrian)
13046,MassDOT,5359083,BOSTON,2023,2023-10-22,0,00:05:00,Local,0,0,0,42.32314703,-71.06837478,0,,V2:(Collision with parked motor vehicle)
13047,MassDOT,5359082,BOSTON,2023,2023-10-28,2,02:09:00,Local,0,0,0,42.32292606,-71.07076296,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13048,MassDOT,5359081,BOSTON,2023,2023-10-24,2,12:34:00,Local,0,0,0,42.2917209,-71.0728698,0,,V1:(Overturn/rollover)
13049,MassDOT,5359080,BOSTON,2023,2023-10-03,0,05:04:00,Local,0,0,1,42.38477234,-71.01448591,0, VU6: Other / VU7: Other,V3:(Collision with parked motor vehicle)
13050,MassDOT,5359079,BOSTON,2023,2023-10-13,2,17:37:00,Local,0,0,0,42.3095266,-71.07308319,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with utility pole) / V3:(Collision with utility pole)
13051,MassDOT,5359078,BOSTON,2023,2023-10-28,2,01:38:00,Local,0,0,0,42.29777544,-71.0871247,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with parked motor vehicle)
13052,MassDOT,5359077,BOSTON,2023,2023-09-13,2,17:19:00,Local,0,0,0,42.30259263,-71.07795949,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13053,MassDOT,5359076,BOSTON,2023,2023-10-20,0,07:30:00,Local,0,0,0,42.29300753,-71.07264908,0,,V1:(Collision with parked motor vehicle)
13054,MassDOT,5359075,BOSTON,2023,2023-10-30,2,14:55:00,Local,0,0,0,42.27601192,-71.0924997,0,,V1:(Collision with light pole or other post/support)
13055,MassDOT,5359074,BOSTON,2023,2023-10-07,2,14:46:00,Local,0,0,0,42.28413419,-71.08147842,0,,V1:(Collision with light pole or other post/support)
13056,MassDOT,5359073,BOSTON,2023,2023-10-08,2,11:40:00,Local,0,0,0,42.30953522,-71.08266799,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13057,MassDOT,5359072,BOSTON,2023,2023-10-02,0,12:00:00,Local,0,0,0,42.39116324,-71.01281,0,,V1:(Collision with motor vehicle in traffic)
13058,MassDOT,5359071,BOSTON,2023,2023-10-25,0,14:00:00,Local,1,0,0,42.37665209,-71.03625607,0, VU2: Pedestrian,V1:(Collision with pedestrian)
13059,MassDOT,5359070,BOSTON,2023,2023-10-09,2,04:25:00,Local,0,0,0,42.27009113,-71.09377813,0,,V1:(Overturn/rollover)
13060,MassDOT,5359069,BOSTON,2023,2023-09-14,2,18:40:00,Local,0,0,0,42.30134441,-71.05423696,0,,V1:(Collision with parked motor vehicle)
13061,MassDOT,5359068,BOSTON,2023,2023-09-30,0,13:11:00,Local,0,0,0,42.38683724,-71.00790499,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13062,MassDOT,5359067,BOSTON,2023,2023-09-05,0,02:07:00,Local,0,0,0,42.29361332,-71.13304011,0,,V1:(Collision with parked motor vehicle) / V2:(Other)
13063,MassDOT,5359066,BOSTON,2023,2023-10-07,0,23:15:00,Local,0,0,0,42.33164117,-71.09614109,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13064,MassDOT,5359065,BOSTON,2023,2023-10-04,2,16:27:00,Local,0,0,0,42.30058282,-71.0666501,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
13065,MassDOT,5359064,BOSTON,2023,2023-10-27,0,23:35:00,Local,0,0,0,42.32255998,-71.09839228,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13066,MassDOT,5359063,BOSTON,2023,2023-10-01,0,20:05:00,Local,0,0,0,42.28940097,-71.05841906,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with parked motor vehicle) / V3:(Collision with parked motor vehicle)
13067,MassDOT,5359062,BOSTON,2023,2023-10-01,0,03:00:00,Local,0,0,0,42.3062361,-71.07812323,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13068,MassDOT,5359061,BOSTON,2023,2023-10-23,0,20:00:00,Local,0,0,0,42.30604059,-71.07825835,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13069,MassDOT,5359060,BOSTON,2023,2023-10-29,0,10:40:00,Local,0,0,0,42.32248097,-71.08485357,0,,
13070,MassDOT,5359059,BOSTON,2023,2023-10-24,2,07:39:00,Local,0,0,0,42.29951211,-71.08637349,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13071,MassDOT,5359058,BOSTON,2023,2023-10-23,0,06:12:00,Local,0,0,0,42.31926056,-71.06496433,0,,V1:(Collision with motor vehicle in traffic)
13072,MassDOT,5359057,BOSTON,2023,2023-10-30,2,21:26:00,Local,0,0,0,42.38696102,-71.0060036,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13073,MassDOT,5359056,BOSTON,2023,2023-10-23,0,02:20:00,Local,0,0,0,42.37202728,-71.06385896,0,,V1:(Collision with embankment)
13074,MassDOT,5359055,BOSTON,2023,2023-10-29,2,17:30:00,Local,0,0,1,42.35216789,-71.06917994,0,,V1:(Collision with moped) / V2:(Other)
13075,MassDOT,5359054,BOSTON,2023,2023-10-14,0,01:19:00,Local,0,0,0,42.32860605,-71.0827466,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13076,MassDOT,5359053,BOSTON,2023,2023-10-21,0,01:50:00,Local,0,0,0,42.33728881,-71.09347176,0,,
13077,MassDOT,5359052,BOSTON,2023,2023-10-07,0,11:57:00,Local,0,0,0,42.32135873,-71.07220437,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13078,MassDOT,5359051,BOSTON,2023,2023-10-03,2,16:34:00,Local,0,1,0,42.37110618,-71.06188071,0, VU2: Bicyclist,"V1:(Collision with cyclist (bicycle, tricycle, unicycle, pedal car))"
13079,MassDOT,5359050,BOSTON,2023,2023-09-27,2,14:56:00,Local,0,0,0,42.31991027,-71.07981002,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13080,MassDOT,5359049,BOSTON,2023,2023-10-23,0,21:01:00,Local,0,0,0,42.39189589,-71.0129161,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with parked motor vehicle) / V3:(Collision with motor vehicle in traffic)
13081,MassDOT,5359048,BOSTON,2023,2023-10-28,2,14:42:00,Local,1,0,0,42.36880801,-71.03959162,0, VU2: Pedestrian,V1:(Collision with pedestrian)
13082,MassDOT,5359047,BOSTON,2023,2023-10-12,2,09:50:00,Local,0,0,0,42.33051903,-71.08796097,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13083,MassDOT,5359046,BOSTON,2023,2023-10-18,0,19:03:00,Local,0,0,0,42.39148353,-71.01306329,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13084,MassDOT,5359045,BOSTON,2023,2023-10-28,0,07:11:00,Local,0,0,0,42.37689352,-71.03350425,0,,
13085,MassDOT,5359044,BOSTON,2023,2023-10-07,0,22:00:00,Local,0,0,0,42.38391583,-71.02266407,0,,V1:(Collision with motor vehicle in traffic)
13086,MassDOT,5359043,BOSTON,2023,2023-09-27,0,13:02:00,Local,0,0,0,42.3167013,-71.08282075,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13087,MassDOT,5359042,BOSTON,2023,2023-10-18,2,02:50:00,Local,0,0,0,42.39148353,-71.01306329,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
13088,MassDOT,5359041,BOSTON,2023,2023-10-23,0,05:43:00,Local,0,0,0,42.38391583,-71.02266407,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13089,MassDOT,5359040,BOSTON,2023,2023-10-05,2,14:18:00,Local,0,0,0,42.33325621,-71.10788231,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13090,MassDOT,5359039,BOSTON,2023,2023-10-28,0,17:00:00,Local,0,0,0,42.36932712,-71.03702326,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13091,MassDOT,5359038,BOSTON,2023,2023-10-19,0,10:05:00,Local,0,0,0,42.35029283,-71.06937798,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13092,MassDOT,5359037,BOSTON,2023,2023-10-09,0,02:05:00,Local,0,0,0,42.36980509,-71.04012357,0,,
13093,MassDOT,5359036,BOSTON,2023,2023-10-12,2,08:45:00,Local,0,0,0,42.35407212,-71.0528917,1,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13094,MassDOT,5359035,BOSTON,2023,2023-10-18,0,02:15:00,Local,0,0,0,42.37603143,-71.03583431,0,,
13095,MassDOT,5359034,BOSTON,2023,2023-10-02,0,10:15:00,Local,0,0,0,42.38666399,-71.00679508,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13096,MassDOT,5359033,BOSTON,2023,2023-10-27,2,13:34:00,Local,1,0,0,42.34767021,-71.06573203,0,,V1:(Collision with pedestrian)
13097,MassDOT,5359032,BOSTON,2023,2023-10-21,0,23:38:00,Local,0,0,0,42.35092237,-71.06303986,0,,V1:(Collision with median barrier)
13098,MassDOT,5359031,BOSTON,2023,2023-10-24,0,19:14:00,Local,1,0,0,42.34891014,-71.06149039,0,,V1:(Collision with pedestrian)
13099,MassDOT,5359030,BOSTON,2023,2023-10-02,0,14:39:00,Local,0,0,0,42.37517798,-71.03811715,0,,
13100,MassDOT,5359029,BOSTON,2023,2023-10-22,0,02:03:00,Local,0,0,1,42.35913245,-71.05905899,0, VU2: Other,V1:(Collision with motor vehicle in traffic)
13101,MassDOT,5359028,BOSTON,2023,2023-10-10,2,13:13:00,Local,0,0,0,42.36083704,-71.06784171,0,,
13102,MassDOT,5359027,BOSTON,2023,2023-10-04,2,17:29:00,Local,1,0,0,42.38759582,-71.00406727,0, VU2: Pedestrian,V1:(Collision with pedestrian)
13103,MassDOT,5359026,BOSTON,2023,2023-10-28,2,21:27:00,Local,0,0,0,42.37764736,-71.03152902,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic) / V5:(Collision with motor vehicle in traffic)
13104,MassDOT,5359025,BOSTON,2023,2023-10-26,0,08:42:00,Local,0,0,0,42.3577062,-71.0543083,0,,
13105,MassDOT,5359024,BOSTON,2023,2023-10-15,0,00:28:00,Local,0,0,0,42.35255173,-71.06048071,0,,V1:(Collision with motor vehicle in traffic)
13106,MassDOT,5359023,BOSTON,2023,2023-10-10,0,09:28:00,Local,0,0,0,42.36099216,-71.07007034,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13107,MassDOT,5359022,BOSTON,2023,2023-10-14,0,02:12:00,Local,0,0,0,42.34826983,-71.06996047,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13108,MassDOT,5359021,BOSTON,2023,2023-10-29,2,17:42:00,Local,1,0,0,42.36055049,-71.05318142,0, VU2: Pedestrian,V1:(Collision with pedestrian)
13109,MassDOT,5359019,BOSTON,2023,2023-10-02,0,23:36:00,Local,0,0,0,42.36105165,-71.06990765,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13110,MassDOT,5359018,BOSTON,2023,2023-10-16,2,05:09:00,Local,0,0,0,42.35365505,-71.05361179,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13111,MassDOT,5359016,BOSTON,2023,2023-10-04,0,20:30:00,Local,0,0,0,42.35627583,-71.05451462,0,,
13112,MassDOT,5359015,BOSTON,2023,2023-08-30,0,03:15:00,Local,0,0,0,42.3509749,-71.05997598,0,,
13113,MassDOT,5359014,BOSTON,2023,2023-10-03,0,10:43:00,Local,0,0,0,42.36406927,-71.05540979,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with parked motor vehicle)
13114,MassDOT,5359007,BOSTON,2023,2023-10-31,2,13:44:00,MBTA,1,0,0,42.31520653,-71.09781759,0, VU3: Pedestrian,V1:(Collision with pedestrian)
13115,MassDOT,5359768,BOSTON,2023,2023-11-01,0,07:12:00,Local,0,0,0,42.37558653,-71.03910074,0,,V2:(Collision with motor vehicle in traffic)
13116,MassDOT,5359766,BOSTON,2023,2023-07-05,2,03:16:00,Local,0,0,0,42.35632508,-71.14978368,0,,
13117,MassDOT,5359755,BOSTON,2023,2023-11-23,2,01:00:00,Local,0,0,0,42.29828995,-71.11583458,0,,
13118,MassDOT,5359754,BOSTON,2023,2023-11-11,2,14:11:00,Local,0,0,0,42.29277297,-71.12139257,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
13119,MassDOT,5359753,BOSTON,2023,2023-11-02,0,09:04:00,Local,0,0,0,42.29555231,-71.1220102,0,,
13120,MassDOT,5359752,BOSTON,2023,2023-11-26,2,01:13:00,Local,0,0,0,42.27993049,-71.11887069,0,,
13121,MassDOT,5359751,BOSTON,2023,2023-10-30,2,13:52:00,Local,0,0,0,42.25747934,-71.11968238,0,,
13122,MassDOT,5359750,BOSTON,2023,2023-11-29,0,19:14:00,Local,0,0,0,42.31328176,-71.0951447,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13123,MassDOT,5359749,BOSTON,2023,2023-11-29,0,16:11:00,Local,0,0,0,42.32439435,-71.1146596,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13124,MassDOT,5359748,BOSTON,2023,2023-11-22,2,08:00:00,Local,0,0,0,42.31331771,-71.0949466,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
13125,MassDOT,5359747,BOSTON,2023,2023-11-22,0,08:25:00,Local,0,0,0,42.3305191,-71.1114846,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13126,MassDOT,5359746,BOSTON,2023,2023-11-21,2,08:13:00,Local,0,0,0,42.31057548,-71.11474672,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic) / V4:(Collision with motor vehicle in traffic) / V5:(Collision with parked motor vehicle)
13127,MassDOT,5359745,BOSTON,2023,2023-11-29,0,01:45:00,Local,0,0,0,42.34797393,-71.0726828,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13128,MassDOT,5359744,BOSTON,2023,2023-11-26,0,01:55:00,Local,0,0,0,42.34748716,-71.10179696,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13129,MassDOT,5359743,BOSTON,2023,2023-11-25,0,00:32:00,Local,0,0,0,42.34517307,-71.08670461,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13130,MassDOT,5359742,BOSTON,2023,2023-11-21,2,18:10:00,Local,0,0,1,42.33214223,-71.07539954,0,,V1:(Collision with moped) / V2:(Unknown)
13131,MassDOT,5359741,BOSTON,2023,2023-11-16,2,19:22:00,Local,1,0,0,42.34872477,-71.08244819,0, VU2: Pedestrian,
13132,MassDOT,5359740,BOSTON,2023,2023-11-14,0,15:25:00,Local,0,0,0,42.34404184,-71.06205209,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13133,MassDOT,5359739,BOSTON,2023,2023-11-13,0,20:00:00,Local,0,0,0,42.35169309,-71.07813579,0,,
13134,MassDOT,5359738,BOSTON,2023,2023-11-11,0,11:04:00,Local,0,0,0,42.34710332,-71.10354501,0,,
13135,MassDOT,5359737,BOSTON,2023,2023-11-04,0,03:24:00,Local,0,0,0,42.33503309,-71.07877962,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13136,MassDOT,5359736,BOSTON,2023,2023-11-12,0,06:17:00,Local,0,0,0,42.36714912,-71.12484317,0,,V1:(Collision with utility pole)
13137,MassDOT,5359735,BOSTON,2023,2023-11-04,2,02:42:00,Local,0,0,0,42.34593987,-71.06125384,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13138,MassDOT,5359734,BOSTON,2023,2023-11-28,2,06:18:00,Local,0,0,0,42.34110849,-71.05634214,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13139,MassDOT,5359733,BOSTON,2023,2023-11-03,2,17:40:00,Local,1,0,0,42.34903973,-71.08624319,0, VU2: Pedestrian,V1:(Collision with pedestrian)
13140,MassDOT,5359732,BOSTON,2023,2023-11-26,2,18:30:00,Local,0,0,0,42.35297339,-71.15973033,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13141,MassDOT,5359731,BOSTON,2023,2023-11-07,0,19:12:00,Local,0,0,0,42.35067434,-71.16846941,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13142,MassDOT,5359730,BOSTON,2023,2023-11-20,0,18:55:00,Local,0,0,0,42.35016462,-71.14707899,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13143,MassDOT,5359729,BOSTON,2023,2023-11-26,0,16:36:00,Local,0,0,0,42.36178199,-71.14416502,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13144,MassDOT,5359728,BOSTON,2023,2023-11-01,0,16:30:00,Local,0,0,0,42.29761241,-71.12047998,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13145,MassDOT,5359727,BOSTON,2023,2023-11-21,0,02:23:00,Local,0,0,0,42.29222249,-71.16952051,0,,V1:(Collision with utility pole)
13146,MassDOT,5359726,BOSTON,2023,2023-11-05,0,12:40:00,Local,0,0,0,42.2813195,-71.12957422,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13147,MassDOT,5359725,BOSTON,2023,2023-11-27,0,11:20:00,Local,0,0,0,42.32250507,-71.05681063,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13148,MassDOT,5359724,BOSTON,2023,2023-11-28,0,05:33:00,Local,0,0,0,42.34700157,-71.05120386,0,,V1:(Collision with motor vehicle in traffic)
13149,MassDOT,5359723,BOSTON,2023,2023-11-17,0,07:30:00,Local,0,0,0,42.33541824,-71.04577841,0,,
13150,MassDOT,5359722,BOSTON,2023,2023-11-19,0,03:15:00,Local,0,0,0,42.26358626,-71.10477481,0,,
13151,MassDOT,5359721,BOSTON,2023,2023-11-02,2,18:30:00,Local,0,0,0,42.26371887,-71.12141989,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic) / V3:(Collision with motor vehicle in traffic)
13152,MassDOT,5359720,BOSTON,2023,2023-11-15,0,17:07:00,Local,0,0,0,42.27966489,-71.11826603,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13153,MassDOT,5359719,BOSTON,2023,2023-11-23,0,10:30:00,Local,0,0,0,42.29385008,-71.05687336,0,,
13154,MassDOT,5359718,BOSTON,2023,2023-11-24,0,00:18:00,Local,0,0,0,42.33627835,-71.08323706,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13155,MassDOT,5359717,BOSTON,2023,2023-09-18,0,19:30:00,Local,0,0,0,42.26160312,-71.12217083,0,,
13156,MassDOT,5359716,BOSTON,2023,2023-11-04,0,09:30:00,Local,0,0,0,42.28068693,-71.15815366,0,,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic)
13157,MassDOT,5359715,BOSTON,2023,2023-11-21,0,08:01:00,Local,0,0,0,42.33596812,-71.04644442,0,,V1:(Collision with parked motor vehicle)
13158,MassDOT,5359714,BOSTON,2023,2023-11-26,0,17:04:00,Local,0,0,0,42.32148329,-71.11288647,0,,V1:(Collision with parked motor vehicle) / V2:(Collision with motor vehicle in traffic)
13159,MassDOT,5359713,BOSTON,2023,2023-11-13,0,16:15:00,Local,0,0,0,42.34404184,-71.06205209,0,,
