source,id,muni,date,time,severity,police,pedestrian,cyclist,lat,lng,rpa,interstate
MDOT,5403490,Natick,06/01/2024,8:54 PM,,Local,,,42.3001,-71.3582,MAPC,
MDOT,5399085,Framingham,06/01/2024,9:03 PM,2,Local,,,42.2993,-71.4080,MAPC,
MDOT,5409465,Holbrook,06/01/2024,9:12 PM,,Local,,,42.1460,-71.0225,MAPC,
MDOT,5407249,Milford,06/01/2024,9:25 PM,,Local,,,42.1347,-71.5254,MAPC,
MDOT,5411052,Malden,06/01/2024,9:26 PM,,Local,,,42.4254,-71.0677,MAPC,
MDOT,5407245,Milford,06/01/2024,9:32 PM,,Local,,,42.1514,-71.5216,MAPC,
MDOT,5463224,Bellingham,06/01/2024,9:32 PM,,Local,,,42.0633,-71.4833,MAPC,
MDOT,5407631,Woburn,06/01/2024,10:00 PM,,Local,,,42.4725,-71.1506,MAPC,
MDOT,5407243,Milford,06/01/2024,10:02 PM,,Local,,,42.1611,-71.5040,MAPC,
MDOT,5408126,Boston,06/01/2024,10:17 PM,,Local,,,42.3081,-71.0583,MAPC,
MDOT,5401649,Newton,06/01/2024,10:22 PM,2,State,,,42.3188,-71.2119,MAPC,
MDOT,5398786,Everett,06/01/2024,10:30 PM,2,Local,,,42.3994,-71.0626,MAPC,
MDOT,5408045,Boston,06/01/2024,10:30 PM,,Local,,,42.2914,-71.0571,MAPC,
MDOT,5403654,Hudson,06/01/2024,10:41 PM,2,Local,,,42.3762,-71.5646,MAPC,
MDOT,5405216,Quincy,06/01/2024,10:48 PM,2,Local,,,42.2621,-71.0230,MAPC,
MDOT,5401160,Marlborough,06/01/2024,11:27 PM,,Local,,,42.3519,-71.4864,MAPC,
MDOT,5407614,Woburn,06/01/2024,11:41 PM,2,Local,,,42.4666,-71.1465,MAPC,
MDOT,5401843,Marblehead,06/02/2024,12:05 AM,,Local,,,42.5050,-70.8485,MAPC,
MDOT,5399084,Everett,06/02/2024,12:09 AM,,Local,,,42.4134,-71.0635,MAPC,
MDOT,5411046,Malden,06/02/2024,12:10 AM,2,Local,,,42.4181,-71.0654,MAPC,
MDOT,5399037,Framingham,06/02/2024,12:12 AM,,Local,,,42.2905,-71.4048,MAPC,
MDOT,5400792,Framingham,06/02/2024,12:15 AM,2,State,,,42.3145,-71.4153,MAPC,1
MDOT,5398893,Medway,06/02/2024,12:34 AM,,Local,,,42.1738,-71.4283,MAPC,
MDOT,5399039,Marlborough,06/02/2024,12:58 AM,,Local,,,42.3459,-71.5458,MAPC,
MDOT,5400139,Boston,06/02/2024,1:25 AM,,State,,,42.3302,-71.0414,MAPC,
MDOT,5400260,Revere,06/02/2024,2:34 AM,,Local,,,42.4216,-71.0045,MAPC,
MDOT,5404326,Sherborn,06/02/2024,2:38 AM,,Local,,,42.2367,-71.3588,MAPC,
MDOT,5398789,Norfolk,06/02/2024,2:39 AM,,Local,,,42.1214,-71.3036,MAPC,
MDOT,5400592,Somerville,06/02/2024,2:40 AM,2,State,,,42.3934,-71.0857,MAPC,1
MDOT,5398906,Hopkinton,06/02/2024,2:41 AM,,Local,,,42.2218,-71.5346,MAPC,
MDOT,5401844,Marblehead,06/02/2024,2:49 AM,,Local,,,42.4842,-70.8804,MAPC,
MDOT,5401065,Wakefield,06/02/2024,2:59 AM,2,State,,,42.5202,-71.0873,MAPC,1
MDOT,5410373,Somerville,06/02/2024,3:26 AM,2,State,,,42.3939,-71.0856,MAPC,
MDOT,5402172,Weston,06/02/2024,4:08 AM,,Local,,,42.3799,-71.2814,MAPC,
MDOT,5405911,Boston,06/02/2024,4:30 AM,2,State,,,42.3513,-71.0934,MAPC,
MDOT,5399088,Framingham,06/02/2024,4:52 AM,2,Local,,,42.2839,-71.4125,MAPC,
MDOT,5402700,Hingham,06/02/2024,6:08 AM,2,Local,,,42.2543,-70.8949,MAPC,
MDOT,5463226,Bellingham,06/02/2024,6:50 AM,,Local,,,42.1215,-71.4562,MAPC,
MDOT,5402885,Concord,06/02/2024,7:05 AM,2,State,,,42.4669,-71.3967,MAPC,
MDOT,5402975,Boston,06/02/2024,7:42 AM,2,State,,1,42.3243,-71.1146,MAPC,
MDOT,5405224,Quincy,06/02/2024,8:25 AM,,Local,,,42.2548,-70.9962,MAPC,
MDOT,5399435,Foxborough,06/02/2024,8:26 AM,,State,,,42.0299,-71.2659,MAPC,1
MDOT,5400276,Revere,06/02/2024,8:41 AM,,Local,,,42.4036,-70.9966,MAPC,
MDOT,5399035,Framingham,06/02/2024,9:07 AM,2,Local,,,42.2783,-71.4094,MAPC,
MDOT,5399028,Framingham,06/02/2024,9:07 AM,,Local,,,42.2853,-71.4217,MAPC,
MDOT,5399390,Marlborough,06/02/2024,9:49 AM,,State,,,42.3499,-71.5773,MAPC,1
MDOT,5411247,Malden,06/02/2024,9:56 AM,2,Local,,,42.4321,-71.0394,MAPC,
MDOT,5401732,Medford,06/02/2024,10:10 AM,2,State,,,42.4057,-71.0823,MAPC,
MDOT,5401615,Burlington,06/02/2024,10:12 AM,2,State,,,42.4776,-71.2166,MAPC,
MDOT,5463214,Bellingham,06/02/2024,10:36 AM,,Local,,,42.1129,-71.4728,MAPC,
MDOT,5400117,Norwell,06/02/2024,10:40 AM,,State,,,42.1343,-70.8137,MAPC,
MDOT,5407251,Milford,06/02/2024,10:45 AM,,Local,,,42.1250,-71.5049,MAPC,
MDOT,5402412,Manchester,06/02/2024,10:51 AM,,State,,,42.5908,-70.7895,MAPC,
MDOT,5418455,Rockland,06/02/2024,10:56 AM,,Local,,1,42.1294,-70.9154,MAPC,
MDOT,5427282,Needham,06/02/2024,11:10 AM,,Local,,,42.2759,-71.2239,MAPC,
MDOT,5400038,Ipswich,06/02/2024,11:13 AM,2,Local,,,,,MAPC,
MDOT,5401841,Marblehead,06/02/2024,11:29 AM,,Local,,,42.4957,-70.8631,MAPC,
MDOT,5400850,Peabody,06/02/2024,11:42 AM,,Local,,,42.5402,-70.9384,MAPC,
MDOT,5399473,Hopkinton,06/02/2024,11:53 AM,,Local,,,42.2307,-71.4848,MAPC,
MDOT,5402056,Stoneham,06/02/2024,11:56 AM,,Local,,,42.4765,-71.0909,MAPC,
MDOT,5401845,Marblehead,06/02/2024,11:56 AM,,Local,,,42.5074,-70.8472,MAPC,
MDOT,5399232,Arlington,06/02/2024,11:59 AM,,Local,,,42.4177,-71.1646,MAPC,
MDOT,5398824,Norwood,06/02/2024,12:08 PM,,Local,,,42.1586,-71.1956,MAPC,
MDOT,5401653,Boston,06/02/2024,12:15 PM,2,State,,,42.3509,-71.0930,MAPC,
MDOT,5398827,Norwood,06/02/2024,12:16 PM,2,Local,,,42.1901,-71.2062,MAPC,
MDOT,5438755,Marshfield,06/02/2024,12:21 PM,,Local,,,42.1444,-70.7589,MAPC,
MDOT,5432523,Hull,06/02/2024,12:24 PM,,Local,,,42.2812,-70.8735,MAPC,
MDOT,5402672,Burlington,06/02/2024,12:31 PM,,Local,,,42.4722,-71.2117,MAPC,
MDOT,5401004,Brookline,06/02/2024,12:42 PM,2,Local,1,,42.3364,-71.1414,MAPC,
MDOT,5399932,Westwood,06/02/2024,12:43 PM,,Local,,,42.2177,-71.2209,MAPC,
MDOT,5405107,Lexington,06/02/2024,12:55 PM,,State,,,42.4675,-71.2491,MAPC,1
MDOT,5402972,Dedham,06/02/2024,12:59 PM,,State,,,42.2645,-71.2069,MAPC,1
MDOT,5402201,Weston,06/02/2024,1:43 PM,,Local,,,42.3644,-71.3059,MAPC,
MDOT,5402671,Burlington,06/02/2024,1:54 PM,,Local,,,42.5062,-71.1957,MAPC,
MDOT,5401099,Weston,06/02/2024,2:00 PM,,State,,,42.3388,-71.2703,MAPC,1
MDOT,5400849,Sharon,06/02/2024,2:01 PM,,Local,,,,,MAPC,
MDOT,5410406,Boston,06/02/2024,2:02 PM,,State,,,,,MAPC,1
MDOT,5403536,Lexington,06/02/2024,2:03 PM,,Local,,,42.4141,-71.2200,MAPC,
MDOT,5463232,Bellingham,06/02/2024,2:04 PM,2,Local,,,42.1046,-71.4479,MAPC,
MDOT,5403431,Newton,06/02/2024,2:09 PM,,Local,,,42.3558,-71.2090,MAPC,
MDOT,5399695,Marlborough,06/02/2024,2:12 PM,2,Local,,,42.3464,-71.5582,MAPC,
MDOT,5403649,Wakefield,06/02/2024,2:16 PM,,Local,,,42.4988,-71.0692,MAPC,
MDOT,5399702,Marlborough,06/02/2024,2:29 PM,,Local,,,42.3506,-71.5026,MAPC,
MDOT,5401654,Cambridge,06/02/2024,2:43 PM,2,State,,,42.3845,-71.1416,MAPC,
MDOT,5405267,Quincy,06/02/2024,2:47 PM,,Local,,,42.2424,-71.0152,MAPC,
MDOT,5405265,Quincy,06/02/2024,2:50 PM,,Local,,,42.2758,-71.0278,MAPC,
MDOT,5400826,Framingham,06/02/2024,2:56 PM,,Local,,,42.2957,-71.4095,MAPC,
MDOT,5398832,Westwood,06/02/2024,3:01 PM,,Local,,,42.2029,-71.1538,MAPC,
MDOT,5401062,Waltham,06/02/2024,3:04 PM,,State,,,,,MAPC,1
MDOT,5404613,Marlborough,06/02/2024,3:12 PM,,State,,,42.3544,-71.6101,MAPC,1
MDOT,5401212,Wellesley,06/02/2024,3:15 PM,,Local,,,42.3144,-71.2695,MAPC,
MDOT,5400436,North Reading,06/02/2024,3:21 PM,,Local,,,42.5902,-71.1019,MAPC,
MDOT,5401758,Boston,06/02/2024,3:27 PM,,State,,,,,MAPC,1
MDOT,5469610,Medford,06/02/2024,3:32 PM,,Local,,,42.4083,-71.0780,MAPC,
MDOT,5400262,Revere,06/02/2024,3:44 PM,2,Local,,,42.4216,-71.0045,MAPC,
MDOT,5404651,Waltham,06/02/2024,3:46 PM,,State,,,42.3706,-71.2680,MAPC,
MDOT,5403512,Acton,06/02/2024,3:51 PM,2,Local,,1,42.5129,-71.4108,MAPC,
MDOT,5463212,Bellingham,06/02/2024,4:02 PM,2,Local,,,42.0300,-71.4919,MAPC,
MDOT,5414925,Lynn,06/02/2024,4:04 PM,2,Local,,,42.4627,-70.9798,MAPC,
MDOT,5398922,Foxborough,06/02/2024,4:07 PM,,Local,,,42.0824,-71.2791,MAPC,
MDOT,5427283,Needham,06/02/2024,4:16 PM,,Local,,,42.3048,-71.2298,MAPC,
MDOT,5407616,Woburn,06/02/2024,4:35 PM,,Local,,,42.4797,-71.1519,MAPC,
MDOT,5403860,Holliston,06/02/2024,5:08 PM,2,Local,,,42.2114,-71.4251,MAPC,
MDOT,5400581,Wilmington,06/02/2024,5:29 PM,,State,,,42.5798,-71.1539,MAPC,1
MDOT,5406429,Wilmington,06/02/2024,5:30 PM,,State,,,42.5798,-71.1539,MAPC,1
MDOT,5405229,Quincy,06/02/2024,5:31 PM,,Local,,,42.2472,-71.0037,MAPC,
MDOT,5411054,Malden,06/02/2024,5:31 PM,,Local,1,,42.4163,-71.0598,MAPC,
MDOT,5401760,Boston,06/02/2024,5:32 PM,,State,,,42.2806,-71.0633,MAPC,
MDOT,5470804,Medford,06/02/2024,5:39 PM,,Local,,,42.4198,-71.1179,MAPC,
MDOT,5406206,Medford,06/02/2024,5:40 PM,,State,,,42.4170,-71.1104,MAPC,
MDOT,5424436,Gloucester,06/02/2024,5:50 PM,2,Local,1,,42.6208,-70.6747,MAPC,
MDOT,5399452,Braintree,06/02/2024,5:54 PM,,State,,,42.2192,-71.0366,MAPC,1
MDOT,5424453,Gloucester,06/02/2024,6:02 PM,,Local,,,42.6123,-70.6649,MAPC,
MDOT,5403516,Acton,06/02/2024,6:04 PM,,Local,,,42.4801,-71.4459,MAPC,
MDOT,5403953,Southborough,06/02/2024,6:14 PM,,Local,,,42.3149,-71.5636,MAPC,
MDOT,5399089,Milton,06/02/2024,6:23 PM,,Local,,,42.2548,-71.0495,MAPC,
MDOT,5400222,Millis,06/02/2024,6:25 PM,2,Local,,,42.1717,-71.3459,MAPC,
MDOT,5399919,Sudbury,06/02/2024,6:36 PM,,Local,,,42.3548,-71.4323,MAPC,
MDOT,5412939,Weymouth,06/02/2024,6:46 PM,,Local,,,42.1740,-70.9505,MAPC,
MDOT,5406266,Boston,06/02/2024,6:55 PM,,State,,,42.3459,-71.0397,MAPC,
MDOT,5403620,Boston,06/02/2024,7:00 PM,,State,,,42.3605,-71.1466,MAPC,
MDOT,5405299,Bolton,06/02/2024,7:30 PM,,Local,,,42.4301,-71.5861,MAPC,
MDOT,5408044,Boston,06/02/2024,7:41 PM,,Local,,,42.2954,-71.0702,MAPC,
MDOT,5399025,Framingham,06/02/2024,7:42 PM,2,Local,,,42.2995,-71.4411,MAPC,
MDOT,5399060,Hudson,06/02/2024,8:39 PM,2,Local,,,42.3843,-71.5464,MAPC,
MDOT,5400151,Boston,06/02/2024,8:40 PM,,State,,,,,MAPC,1
MDOT,5411045,Malden,06/02/2024,8:51 PM,,Local,,,42.4208,-71.0599,MAPC,
MDOT,5402189,Newton,06/02/2024,8:57 PM,,Local,,,42.3383,-71.2405,MAPC,
MDOT,5409460,Holbrook,06/02/2024,9:02 PM,2,Local,1,,42.1536,-71.0084,MAPC,
MDOT,5418457,Rockland,06/02/2024,9:08 PM,,Local,,,42.1591,-70.9033,MAPC,
MDOT,5418454,Rockland,06/02/2024,9:08 PM,2,Local,,,42.1026,-70.9089,MAPC,
MDOT,5409895,Everett,06/02/2024,9:10 PM,,Local,,,42.4082,-71.0441,MAPC,
MDOT,5413101,Weymouth,06/02/2024,9:24 PM,,Local,,,42.1955,-70.9256,MAPC,
MDOT,5399315,Waltham,06/02/2024,10:02 PM,,Local,,,42.3718,-71.2532,MAPC,
MDOT,5404689,Stoneham,06/02/2024,10:09 PM,,Local,,,42.4904,-71.0876,MAPC,
MDOT,5411048,Malden,06/02/2024,10:12 PM,,Local,,,42.4334,-71.0405,MAPC,
MDOT,5402431,Wellesley,06/02/2024,10:20 PM,,State,,,42.3141,-71.2319,MAPC,1
MDOT,5401915,Boston,06/02/2024,10:50 PM,,State,,,42.3736,-71.0376,MAPC,
MDOT,5403861,Holliston,06/02/2024,11:18 PM,2,Local,,,42.2221,-71.4323,MAPC,
MDOT,5401551,Waltham,06/02/2024,11:31 PM,,Local,,,42.3775,-71.2502,MAPC,
MDOT,5405261,Quincy,06/02/2024,11:31 PM,2,Local,,,42.2769,-71.0330,MAPC,
MDOT,5414941,Lynn,06/02/2024,11:33 PM,,Local,,,42.4613,-70.9528,MAPC,
MDOT,5405149,Sharon,06/02/2024,11:47 PM,,State,,,42.0923,-71.2238,MAPC,1
MDOT,5402403,Revere,06/02/2024,11:50 PM,2,State,,,42.4255,-70.9820,MAPC,
MDOT,5399329,Stow,06/03/2024,12:42 AM,,Local,,,42.4365,-71.5049,MAPC,
MDOT,5408041,Boston,06/03/2024,12:46 AM,2,Local,,,42.3062,-71.0670,MAPC,
MDOT,5414944,Lynn,06/03/2024,1:22 AM,,Local,,,42.4759,-70.9576,MAPC,
MDOT,5401007,Hudson,06/03/2024,1:26 AM,2,Local,,,42.3737,-71.5835,MAPC,
MDOT,5403225,Somerville,06/03/2024,2:10 AM,,State,,,42.3838,-71.0913,MAPC,
MDOT,5399407,Hopkinton,06/03/2024,4:40 AM,2,State,,,42.2605,-71.5761,MAPC,1
MDOT,5400043,Ipswich,06/03/2024,5:38 AM,,Local,,,42.6640,-70.8738,MAPC,
MDOT,5400635,Boston,06/03/2024,6:30 AM,,State,,,42.3564,-71.1196,MAPC,1
MDOT,5404815,Saugus,06/03/2024,6:34 AM,,Local,,,42.4484,-71.0268,MAPC,
MDOT,5412852,Rockport,06/03/2024,6:47 AM,,Local,,,42.6292,-70.6224,MAPC,
MDOT,5408039,Boston,06/03/2024,7:00 AM,,Local,,,42.3827,-71.0393,MAPC,
MDOT,5401157,Chelsea,06/03/2024,7:12 AM,,Local,,,42.3931,-71.0339,MAPC,
MDOT,5401672,Framingham,06/03/2024,7:26 AM,,State,,,42.2922,-71.4853,MAPC,1
MDOT,5402992,Boston,06/03/2024,7:30 AM,,State,,,42.3569,-71.1199,MAPC,1
MDOT,5400827,Wakefield,06/03/2024,7:45 AM,,Local,,,42.5032,-71.0865,MAPC,
MDOT,5408047,Boston,06/03/2024,7:50 AM,2,Local,,,42.2927,-71.0506,MAPC,
MDOT,5402696,Hingham,06/03/2024,7:52 AM,,Local,,,42.1821,-70.8841,MAPC,
MDOT,5415002,Lynn,06/03/2024,7:55 AM,,Local,,,42.4699,-70.9600,MAPC,
MDOT,5408043,Boston,06/03/2024,7:56 AM,2,Local,,,42.2948,-71.0575,MAPC,
MDOT,5514946,Beverly,06/03/2024,8:03 AM,,Local,,,42.5768,-70.8963,MAPC,
MDOT,5402188,Newton,06/03/2024,8:04 AM,,Local,,,42.3149,-71.1953,MAPC,
MDOT,5400788,Marlborough,06/03/2024,8:12 AM,,Local,,,42.3459,-71.5458,MAPC,
MDOT,5400591,Concord,06/03/2024,8:23 AM,2,State,,,42.4668,-71.3973,MAPC,
MDOT,5401226,Wellesley,06/03/2024,8:26 AM,,Local,,,42.3217,-71.2517,MAPC,
MDOT,5469614,Medford,06/03/2024,8:29 AM,,Local,,,42.4176,-71.0954,MAPC,
MDOT,5407696,Watertown,06/03/2024,8:32 AM,,Local,,,42.3704,-71.1610,MAPC,
MDOT,5399436,Norwood,06/03/2024,8:33 AM,,State,,,42.1667,-71.1747,MAPC,1
MDOT,5415131,Lynn,06/03/2024,8:41 AM,,Local,,,42.4651,-70.9487,MAPC,
MDOT,5469635,Medford,06/03/2024,8:43 AM,,Local,,,42.4176,-71.1276,MAPC,
MDOT,5463213,Bellingham,06/03/2024,8:44 AM,,Local,,,42.0357,-71.4632,MAPC,
MDOT,5402886,Lexington,06/03/2024,9:00 AM,,State,,,42.4460,-71.2562,MAPC,1
MDOT,5413714,Hopkinton,06/03/2024,9:04 AM,,State,,,42.2428,-71.5544,MAPC,1
MDOT,5463230,Bellingham,06/03/2024,9:18 AM,2,Local,,,42.0980,-71.4861,MAPC,
MDOT,5407701,Watertown,06/03/2024,9:50 AM,,Local,,,42.3628,-71.1582,MAPC,
MDOT,5469621,Medford,06/03/2024,9:52 AM,,Local,,,42.4181,-71.0886,MAPC,
MDOT,5430125,Danvers,06/03/2024,9:55 AM,,Local,,,42.5512,-70.9538,MAPC,
MDOT,5412990,Weymouth,06/03/2024,10:02 AM,,Local,,,42.1749,-70.9506,MAPC,
MDOT,5403868,Wilmington,06/03/2024,10:05 AM,,State,,,,,MAPC,1
MDOT,5401842,Marblehead,06/03/2024,10:15 AM,,Local,,,42.5016,-70.8561,MAPC,
MDOT,5401726,Medford,06/03/2024,10:25 AM,,State,,,42.4006,-71.0956,MAPC,
MDOT,5404849,Wellesley,06/03/2024,10:40 AM,,Local,,,42.2978,-71.2896,MAPC,
MDOT,5405235,Quincy,06/03/2024,10:40 AM,,Local,,,42.2618,-70.9913,MAPC,
MDOT,5405226,Quincy,06/03/2024,10:40 AM,,Local,,,42.2617,-70.9916,MAPC,
MDOT,5399697,Marlborough,06/03/2024,10:47 AM,,Local,,,42.3487,-71.5563,MAPC,
MDOT,5399389,Marlborough,06/03/2024,10:52 AM,,State,,,42.3444,-71.5748,MAPC,1
MDOT,5401687,Wayland,06/03/2024,10:56 AM,2,Local,,,42.3704,-71.3694,MAPC,
MDOT,5403888,Somerville,06/03/2024,10:57 AM,2,State,,,42.3955,-71.0890,MAPC,
MDOT,5405244,Quincy,06/03/2024,10:57 AM,,Local,,,42.2498,-71.0021,MAPC,
MDOT,5399312,Wrentham,06/03/2024,11:00 AM,,Local,,,42.0534,-71.3420,MAPC,
MDOT,5399228,Everett,06/03/2024,11:00 AM,2,Local,,,42.4079,-71.0394,MAPC,
MDOT,5400141,Boston,06/03/2024,11:22 AM,,State,,,42.3241,-71.0556,MAPC,1
MDOT,5400645,Boston,06/03/2024,11:30 AM,,State,,,42.3414,-71.0629,MAPC,1
MDOT,5469629,Medford,06/03/2024,11:42 AM,,Local,,,42.4104,-71.0817,MAPC,
MDOT,5400087,Danvers,06/03/2024,11:59 AM,,State,,,42.5838,-70.9671,MAPC,
MDOT,5412995,Weymouth,06/03/2024,12:01 PM,2,Local,,1,42.2079,-70.9573,MAPC,
MDOT,5400846,Peabody,06/03/2024,12:08 PM,,Local,,,42.5330,-70.9542,MAPC,
MDOT,5408068,Boston,06/03/2024,12:21 PM,2,Local,,,42.2806,-71.1343,MAPC,
MDOT,5403747,Cambridge,06/03/2024,12:30 PM,,Local,,,42.3801,-71.1230,MAPC,
MDOT,5406279,Boston,06/03/2024,12:30 PM,2,State,,,,,MAPC,1
MDOT,5412936,Weymouth,06/03/2024,12:30 PM,,Local,,,42.1716,-70.9553,MAPC,
MDOT,5403955,Southborough,06/03/2024,12:34 PM,,Local,,,42.3298,-71.4876,MAPC,
MDOT,5407278,Milford,06/03/2024,12:34 PM,,Local,,,42.1267,-71.5177,MAPC,
MDOT,5407632,Woburn,06/03/2024,12:52 PM,,Local,,,42.4986,-71.1271,MAPC,
MDOT,5400186,Walpole,06/03/2024,12:55 PM,2,Local,,,42.1449,-71.2274,MAPC,
MDOT,5407402,Boston,06/03/2024,1:00 PM,2,State,,,,,MAPC,1
MDOT,5414930,Lynn,06/03/2024,1:13 PM,2,Local,,,42.4609,-70.9612,MAPC,
MDOT,5399690,Braintree,06/03/2024,1:18 PM,2,Local,,,42.1732,-71.0136,MAPC,
MDOT,5403828,Cambridge,06/03/2024,1:28 PM,,Local,,,42.3898,-71.1221,MAPC,
MDOT,5403325,Lincoln,06/03/2024,1:34 PM,,Local,,,42.4220,-71.3125,MAPC,
MDOT,5405433,Everett,06/03/2024,1:52 PM,,State,,,42.4019,-71.0682,MAPC,
MDOT,5407747,Boston,06/03/2024,1:54 PM,,MBTA,,,42.3503,-71.0566,MAPC,
MDOT,5417705,Boston,06/03/2024,1:56 PM,,State,,,42.2946,-71.0480,MAPC,
MDOT,5621751,Swampscott,06/03/2024,2:02 PM,,Local,,,42.4615,-70.8962,MAPC,
MDOT,5400658,Hopkinton,06/03/2024,2:03 PM,2,Local,,,42.2267,-71.5264,MAPC,
MDOT,5403301,Marlborough,06/03/2024,2:14 PM,,Local,,,42.3491,-71.5254,MAPC,
MDOT,5400795,Framingham,06/03/2024,2:15 PM,,Local,,,42.2654,-71.4203,MAPC,
MDOT,5402053,Stoneham,06/03/2024,2:23 PM,,Local,,,42.4976,-71.1006,MAPC,
MDOT,5403076,Foxborough,06/03/2024,2:23 PM,,Local,,,42.0801,-71.2838,MAPC,
MDOT,5469617,Medford,06/03/2024,2:24 PM,,Local,,,42.4201,-71.1045,MAPC,
MDOT,5401870,Revere,06/03/2024,2:28 PM,2,State,,,42.4035,-71.0151,MAPC,
MDOT,5403748,Cambridge,06/03/2024,2:30 PM,,Local,,,42.3681,-71.1108,MAPC,
MDOT,5402891,Saugus,06/03/2024,2:31 PM,,State,,,42.4572,-71.0237,MAPC,
MDOT,5403510,Acton,06/03/2024,2:32 PM,,Local,,,42.4827,-71.4376,MAPC,
MDOT,5401566,Waltham,06/03/2024,2:35 PM,,Local,,,42.3993,-71.2751,MAPC,
MDOT,5400761,Middleton,06/03/2024,2:38 PM,,Local,,,42.5761,-70.9963,MAPC,
MDOT,5405508,Canton,06/03/2024,2:40 PM,2,State,,,42.2030,-71.1189,MAPC,1
MDOT,5414946,Lynn,06/03/2024,2:43 PM,,Local,,,42.4648,-70.9713,MAPC,
MDOT,5407246,Milford,06/03/2024,2:46 PM,,Local,,,42.1376,-71.5223,MAPC,
MDOT,5418459,Rockland,06/03/2024,2:58 PM,2,Local,,,42.1544,-70.9098,MAPC,
MDOT,5401042,Melrose,06/03/2024,3:05 PM,,Local,,,42.4587,-71.0626,MAPC,
MDOT,5426092,Wilmington,06/03/2024,3:10 PM,,Local,,,42.5414,-71.1665,MAPC,
MDOT,5401660,Boston,06/03/2024,3:15 PM,2,State,,,42.3605,-71.1466,MAPC,
MDOT,5407247,Milford,06/03/2024,3:21 PM,,Local,,,42.1335,-71.5213,MAPC,
MDOT,5406500,Hopkinton,06/03/2024,3:43 PM,,Local,,,42.2311,-71.5226,MAPC,
MDOT,5401104,Westwood,06/03/2024,3:45 PM,,State,,,42.2274,-71.1808,MAPC,1
MDOT,5401555,Waltham,06/03/2024,3:55 PM,,Local,,,42.4033,-71.2323,MAPC,
MDOT,5399446,Wakefield,06/03/2024,4:00 PM,,Local,,,42.4989,-71.0446,MAPC,
MDOT,5412946,Weymouth,06/03/2024,4:08 PM,,Local,,,42.2053,-70.9562,MAPC,
MDOT,5399929,Sudbury,06/03/2024,4:09 PM,,Local,,,42.3556,-71.4733,MAPC,
MDOT,5621729,Swampscott,06/03/2024,4:11 PM,,Local,,,42.4711,-70.9209,MAPC,
MDOT,5400511,Arlington,06/03/2024,4:16 PM,,Local,,,42.4165,-71.1545,MAPC,
MDOT,5404339,Sherborn,06/03/2024,4:51 PM,2,Local,,,42.2410,-71.3509,MAPC,
MDOT,5399797,Norwell,06/03/2024,4:52 PM,,Local,,,42.1689,-70.8872,MAPC,
MDOT,5400148,Randolph,06/03/2024,4:54 PM,,State,,,,,MAPC,
MDOT,5401011,Hudson,06/03/2024,4:54 PM,,Local,,,42.3992,-71.5713,MAPC,
MDOT,5403635,Foxborough,06/03/2024,4:55 PM,,State,,,42.0477,-71.2404,MAPC,1
MDOT,5401909,Randolph,06/03/2024,4:58 PM,,State,,,,,MAPC,
MDOT,5401098,Westwood,06/03/2024,5:03 PM,,State,,,42.2312,-71.1861,MAPC,1
MDOT,5401139,Chelsea,06/03/2024,5:06 PM,2,Local,,,42.3958,-71.0326,MAPC,
MDOT,5399348,Saugus,06/03/2024,5:08 PM,,Local,,,42.4703,-71.0410,MAPC,
MDOT,5410269,Watertown,06/03/2024,5:14 PM,,Local,,,42.3691,-71.1843,MAPC,
MDOT,5424444,Gloucester,06/03/2024,5:14 PM,,Local,,,42.6187,-70.6610,MAPC,
MDOT,5400275,Revere,06/03/2024,5:15 PM,2,Local,,,42.4146,-71.0094,MAPC,
MDOT,5403623,Braintree,06/03/2024,5:15 PM,2,State,,,42.2277,-71.0144,MAPC,
MDOT,5441378,Concord,06/03/2024,5:15 PM,,Local,,,42.4819,-71.3888,MAPC,
MDOT,5403302,Marlborough,06/03/2024,5:17 PM,,Local,,,42.3472,-71.5402,MAPC,
MDOT,5404232,Newton,06/03/2024,5:17 PM,,Local,,,42.3476,-71.2108,MAPC,
MDOT,5405252,Quincy,06/03/2024,5:21 PM,,Local,,,42.2560,-71.0096,MAPC,
MDOT,5401696,Wayland,06/03/2024,5:22 PM,2,Local,,,42.3486,-71.3589,MAPC,
MDOT,5399335,Braintree,06/03/2024,5:24 PM,2,Local,,,42.2117,-71.0191,MAPC,
MDOT,5415049,Lynn,06/03/2024,5:24 PM,2,Local,1,,42.4703,-70.9378,MAPC,
MDOT,5401240,Burlington,06/03/2024,5:34 PM,,Local,,,42.5043,-71.2135,MAPC,
MDOT,5411047,Malden,06/03/2024,5:39 PM,2,Local,1,,42.4176,-71.0798,MAPC,
MDOT,5399349,Saugus,06/03/2024,5:45 PM,,Local,,,42.4534,-70.9869,MAPC,
MDOT,5401996,Gloucester,06/03/2024,5:45 PM,,Local,,,42.6103,-70.6727,MAPC,
MDOT,5402146,Weston,06/03/2024,5:53 PM,2,Local,,,42.3673,-71.2903,MAPC,
MDOT,5403509,Acton,06/03/2024,6:11 PM,2,Local,,,42.4703,-71.4770,MAPC,
MDOT,5400364,Winchester,06/03/2024,6:16 PM,2,Local,,1,42.4440,-71.1382,MAPC,
MDOT,5400689,Norwood,06/03/2024,6:30 PM,,Local,,,42.1788,-71.1904,MAPC,
MDOT,5400738,Framingham,06/03/2024,6:41 PM,,Local,,,42.2983,-71.4245,MAPC,
